trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
638,False,"{'a': 0.5, 'e': 0.5281794356161887}",30,12,-39.82789154989408,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
639,False,"{'a': 0.5, 'e': 0.5276512561805725}",30,0,12.284994486693975,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.5271236049243919}",20,1,-24.347732670421287,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.5265964813194676}",20,0,-57.63145459214605,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
642,False,"{'a': 0.5, 'e': 0.5260698848381481}",20,0,0.8040551311832349,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
643,False,"{'a': 0.5, 'e': 0.5255438149533099}",30,1,11.719495449438021,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.5250182711383566}",25,0,-1.6809043595146305,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.5244932528672183}",20,1,-63.21545824958436,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
646,False,"{'a': 0.5, 'e': 0.5239687596143511}",25,0,-20.78438810640868,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.5234447908547367}",25,16,7.825409380862054,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.522921346063882}",20,0,-82.81148088901735,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
649,False,"{'a': 0.5, 'e': 0.522398424717818}",25,16,10.440157628715284,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.5218760262931003}",25,6,-104.9589802573848,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
651,False,"{'a': 0.5, 'e': 0.5213541502668072}",20,6,24.529273699711474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.5208327961165404}",20,0,-60.1094532881981,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
653,False,"{'a': 0.5, 'e': 0.5203119633204238}",20,0,6.218821158776984,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
654,False,"{'a': 0.5, 'e': 0.5197916513571034}",20,0,-5.231365644870533,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.5192718597057463}",25,11,3.14866557887969,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.5187525878460405}",25,0,-117.74961223576555,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
657,False,"{'a': 0.5, 'e': 0.5182338352581944}",20,0,-79.41333165669484,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
658,False,"{'a': 0.5, 'e': 0.5177156014229363}",20,0,-5.9368799422185745,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
659,False,"{'a': 0.5, 'e': 0.5171978858215134}",25,0,-116.16260003306589,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
660,False,"{'a': 0.5, 'e': 0.5166806879356919}",20,0,-32.99911412572697,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
661,False,"{'a': 0.5, 'e': 0.5161640072477562}",20,2,1.2265280617423722,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.5156478432405085}",20,0,-26.27456864418069,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
663,False,"{'a': 0.5, 'e': 0.515132195397268}",20,4,0.03543345115932617,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.5146170632018707}",20,6,9.38112446542978,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.5141024461386688}",30,19,16.79660442743604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.5135883436925301}",25,8,28.294862779955615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.5130747553488376}",20,9,13.469500663210942,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.5125616805934888}",20,0,-46.55799991772839,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
669,False,"{'a': 0.5, 'e': 0.5120491189128954}",25,0,-14.488609953722253,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 0.5115370697939825}",35,1,-38.3873928239387,"{0: 23, 1: 7, 2: 4, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.5110255327241885}",20,0,-0.6378719667938035,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
672,False,"{'a': 0.5, 'e': 0.5105145071914643}",25,0,-88.8763576430167,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
673,False,"{'a': 0.5, 'e': 0.5100039926842729}",20,15,5.844545627986623,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.5094939886915886}",25,0,-18.692736670641818,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
675,False,"{'a': 0.5, 'e': 0.508984494702897}",25,0,-44.315287058939404,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 0.508475510208194}",20,7,-31.55330311572433,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.5079670346979859}",20,0,-5.0721442394562475,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
678,False,"{'a': 0.5, 'e': 0.5074590676632879}",30,11,24.26353676634038,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.5069516085956246}",25,18,-10.514418987975928,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.506444656987029}",30,17,-66.82619451286018,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
681,False,"{'a': 0.5, 'e': 0.505938212330042}",25,0,1.7526619903421938,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
682,False,"{'a': 0.5, 'e': 0.505432274117712}",20,0,12.513048390779527,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 0.5049268418435943}",20,0,-30.922095927391258,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
684,False,"{'a': 0.5, 'e': 0.5044219150017507}",30,0,-27.72079827933537,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
685,False,"{'a': 0.5, 'e': 0.5039174930867489}",25,0,-153.7390853366616,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
686,False,"{'a': 0.5, 'e': 0.5034135755936622}",20,8,5.193080903394858,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.5029101620180685}",25,16,-13.696185017411102,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.5024072518560504}",25,0,-64.39652256974495,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
689,False,"{'a': 0.5, 'e': 0.5019048446041944}",25,12,22.23868593178128,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.5014029397595902}",20,8,8.331664908033098,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.5009015368198305}",20,15,-2.9791103005183315,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.5004006352830107}",30,6,-41.42754679335151,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.4999002346477277}",35,4,-100.19427355140279,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 1}",1
694,False,"{'a': 0.5, 'e': 0.49940033441307996}",25,3,-15.644313896284535,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.49890093407866687}",25,6,-20.93165198231151,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.4984020331445882}",20,1,3.9681888906480154,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.4979036311114436}",30,6,-29.494682251765653,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.4974057274803321}",20,0,-41.944125762325854,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
699,False,"{'a': 0.5, 'e': 0.49690832175285177}",25,0,-22.086328924962917,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
700,False,"{'a': 0.5, 'e': 0.4964114134310989}",25,12,-19.04441313013357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
701,False,"{'a': 0.5, 'e': 0.4959150020176678}",20,0,-3.176187684849482,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
702,False,"{'a': 0.5, 'e': 0.49541908701565013}",20,10,-4.86436855373789,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.49492366792863446}",25,11,24.218045965957355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.4944287442607058}",25,0,-61.364798092319205,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
705,False,"{'a': 0.5, 'e': 0.4939343155164451}",20,3,-1.2677918537573525,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.4934403812009287}",20,1,-56.22389762919048,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
707,False,"{'a': 0.5, 'e': 0.4929469408197278}",30,0,-136.79159220959997,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 3}",0
708,False,"{'a': 0.5, 'e': 0.49245399387890804}",35,22,-1.049697971589599,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.4919615398850291}",20,4,-4.304975681428389,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.4914695783451441}",25,0,-169.90091344315684,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
711,False,"{'a': 0.5, 'e': 0.4909781087667989}",20,10,6.748131068131291,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.4904871306580321}",20,6,-26.58192909,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
713,False,"{'a': 0.5, 'e': 0.4899966435273741}",20,12,-32.34187683142999,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
714,False,"{'a': 0.5, 'e': 0.4895066468838467}",35,20,-11.626370035691293,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.48901714023696286}",25,0,-21.912900672403666,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
716,False,"{'a': 0.5, 'e': 0.4885281230967259}",20,2,-5.898450599329001,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.48803959497362914}",25,0,-22.317037054484338,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
718,False,"{'a': 0.5, 'e': 0.4875515553786555}",25,0,-16.801761436099316,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
719,False,"{'a': 0.5, 'e': 0.48706400382327686}",25,8,17.693694578112414,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.4865769398194536}",20,0,-1.2224792070572188,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.48609036287963414}",25,7,28.638964109356802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.48560427251675453}",30,16,-41.19878905421717,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
723,False,"{'a': 0.5, 'e': 0.48511866824423777}",20,2,-69.35874158089334,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
724,False,"{'a': 0.5, 'e': 0.4846335495759935}",30,7,5.728644334766647,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.4841489160264175}",25,11,-59.8124056695137,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
726,False,"{'a': 0.5, 'e': 0.4836647671103911}",20,0,-21.143478992984527,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
727,False,"{'a': 0.5, 'e': 0.4831811023432807}",25,14,-30.26019579597977,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.4826979212409374}",35,6,-38.988791702205276,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 1}",1
729,False,"{'a': 0.5, 'e': 0.48221522331969646}",20,6,-0.9520753822521251,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.48173300809637676}",20,0,-11.391418012260191,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.5, 'e': 0.48125127508828036}",20,0,-3.854221252651654,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
732,False,"{'a': 0.5, 'e': 0.48077002381319206}",25,3,-74.00434581186369,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
733,False,"{'a': 0.5, 'e': 0.48028925378937887}",25,4,-28.819416660704995,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
734,False,"{'a': 0.5, 'e': 0.47980896453558947}",20,0,-40.612908318667955,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
735,False,"{'a': 0.5, 'e': 0.4793291555710539}",20,4,-126.76178909386493,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 2}",1
736,False,"{'a': 0.5, 'e': 0.47884982641548285}",25,14,-25.009136656362617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
737,False,"{'a': 0.5, 'e': 0.47837097658906735}",30,0,2.1043556998552697,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
738,False,"{'a': 0.5, 'e': 0.47789260561247826}",30,0,-41.76801076397966,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",1
739,False,"{'a': 0.5, 'e': 0.4774147130068658}",30,16,12.473166891700927,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.4769372982938589}",30,2,-93.38166172546616,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 1}",1
741,False,"{'a': 0.5, 'e': 0.47646036099556505}",20,16,5.6607490179689846,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.47598390063456947}",25,10,-5.719688298931474,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.4755079167339349}",20,10,5.072741499791534,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.47503240881720094}",25,0,-84.88541235102505,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
745,False,"{'a': 0.5, 'e': 0.47455737640838375}",25,16,-29.850185398485333,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
746,False,"{'a': 0.5, 'e': 0.47408281903197536}",30,0,-49.238344449691915,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
747,False,"{'a': 0.5, 'e': 0.47360873621294336}",30,12,-14.714797721492552,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.4731351274767304}",20,0,-38.18545485673267,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
749,False,"{'a': 0.5, 'e': 0.4726619923492537}",25,0,-16.78666776759551,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
750,False,"{'a': 0.5, 'e': 0.47218933035690447}",25,11,-29.279254191405673,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.5, 'e': 0.47171714102654755}",20,6,-4.966824502025485,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.471245423885521}",25,8,-13.794571032772026,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.47077417846163544}",25,0,26.71809137968167,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
754,False,"{'a': 0.5, 'e': 0.4703034042831738}",20,0,28.18679208916851,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.5, 'e': 0.46983310087889063}",30,0,-66.90169279136462,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
756,False,"{'a': 0.5, 'e': 0.46936326777801174}",25,0,-37.571202713864096,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
757,False,"{'a': 0.5, 'e': 0.4688939045102337}",25,11,-45.44236472318179,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
758,False,"{'a': 0.5, 'e': 0.4684250106057235}",30,12,11.849694570530868,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.46795658559511777}",30,11,-36.31646338402901,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
760,False,"{'a': 0.5, 'e': 0.46748862900952265}",20,2,-81.87780836999003,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
761,False,"{'a': 0.5, 'e': 0.4670211403805131}",20,0,-43.79633200805088,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
762,False,"{'a': 0.5, 'e': 0.4665541192401326}",25,0,-31.494599421847155,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
763,False,"{'a': 0.5, 'e': 0.4660875651208925}",25,0,-28.1686288318422,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
764,False,"{'a': 0.5, 'e': 0.4656214775557716}",20,10,-49.13612297925193,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.46515585607821586}",20,12,-24.84558215074391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
766,False,"{'a': 0.5, 'e': 0.46469070022213765}",25,13,20.126878392098842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.4642260095219155}",25,0,-54.65655533583667,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
768,False,"{'a': 0.5, 'e': 0.4637617835123936}",30,6,-33.40938692617457,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.46329802172888124}",20,0,6.709229956833408,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
770,False,"{'a': 0.5, 'e': 0.46283472370715234}",25,12,7.0001408996017265,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.46237188898344517}",25,17,2.658843992526359,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.4619095170944617}",20,14,11.914168062420138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.46144760757736725}",30,17,0.4545278553317036,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.46098615996978987}",20,3,-86.10637678734325,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
775,False,"{'a': 0.5, 'e': 0.46052517380982005}",25,1,-32.34359003058595,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
776,False,"{'a': 0.5, 'e': 0.4600646486360102}",25,0,-80.38492832736358,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
777,False,"{'a': 0.5, 'e': 0.4596045839873742}",20,0,-20.44818818091853,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
778,False,"{'a': 0.5, 'e': 0.45914497940338683}",20,0,-29.335852128088863,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
779,False,"{'a': 0.5, 'e': 0.4586858344239834}",20,6,-14.197256449821221,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.45822714858955943}",20,1,-87.51975637847787,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 2}",1
781,False,"{'a': 0.5, 'e': 0.45776892144096987}",25,19,14.38419400440754,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.4573111525195289}",30,0,-22.922729643862628,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.4568538413670094}",25,0,-62.66947726593467,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
784,False,"{'a': 0.5, 'e': 0.4563969875256424}",20,0,-53.75075074704035,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
785,False,"{'a': 0.5, 'e': 0.45594059053811675}",30,0,-2.2829290853372988,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
786,False,"{'a': 0.5, 'e': 0.45548464994757865}",25,0,-94.03423179909767,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
787,False,"{'a': 0.5, 'e': 0.45502916529763104}",20,13,0.4093745791438206,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.45457413613233344}",20,6,3.7371939527515696,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.4541195619962011}",25,5,-28.446664383615865,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.4536654424342049}",20,13,-16.060351044079816,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.45321177699177073}",30,0,29.263378557906478,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.452758565214779}",20,0,-15.293350694061163,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
793,False,"{'a': 0.5, 'e': 0.4523058066495642}",20,15,-3.5362214155511005,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.45185350084291465}",30,12,-14.568591490936976,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.4514016473420717}",20,0,28.12093891269204,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.5, 'e': 0.45095024569472963}",20,8,-19.231656842342428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 0.5, 'e': 0.4504992954490349}",25,7,-16.886198476877126,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.45004879615358584}",20,4,-64.40574756352444,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
799,False,"{'a': 0.5, 'e': 0.44959874735743227}",25,19,-12.04547393601876,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.4491491486100748}",30,0,-20.06776472357072,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
801,False,"{'a': 0.5, 'e': 0.44869999946146477}",20,0,-28.7636083714578,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
802,False,"{'a': 0.5, 'e': 0.4482512994620033}",25,0,-32.8968547022816,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
803,False,"{'a': 0.5, 'e': 0.4478030481625413}",30,14,-0.606337604890413,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.44735524511437874}",20,0,-1.0010097615309355,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.4469078898692644}",25,0,0.8395337213966914,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
806,False,"{'a': 0.5, 'e': 0.4464609819793951}",25,14,-4.318254949674525,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.44601452099741573}",20,10,19.050023192783364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.4455685064764183}",25,15,-23.12317376694656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
809,False,"{'a': 0.5, 'e': 0.4451229379699419}",30,0,17.741618645905646,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.44467781503197196}",20,13,-5.412746394023845,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.44423313721693997}",30,0,10.137697730301548,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
812,False,"{'a': 0.5, 'e': 0.44378890407972305}",30,16,-45.00810071639464,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
813,False,"{'a': 0.5, 'e': 0.44334511517564335}",35,8,-101.65655618338732,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 1}",1
814,False,"{'a': 0.5, 'e': 0.4429017700604677}",25,0,-121.63650557355407,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
815,False,"{'a': 0.5, 'e': 0.44245886829040726}",30,19,12.682843392103777,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.44201640942211684}",20,6,2.4230092089144133,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.44157439301269474}",25,0,-4.6056965902650235,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
818,False,"{'a': 0.5, 'e': 0.44113281861968207}",20,0,-84.35024065877653,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
819,False,"{'a': 0.5, 'e': 0.4406916858010624}",30,0,-95.64162684634859,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
820,False,"{'a': 0.5, 'e': 0.4402509941152613}",25,0,-46.819963309209335,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
821,False,"{'a': 0.5, 'e': 0.43981074312114604}",20,0,-10.279002561579198,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
