trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1530,False,"{'a': 0.5, 'e': 0.2163699704438582}",20,9,-64.8313716762669,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
1531,False,"{'a': 0.5, 'e': 0.21615360047341434}",20,9,0.8887005073905783,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1532,False,"{'a': 0.5, 'e': 0.21593744687294092}",20,14,9.231910526848417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.5, 'e': 0.21572150942606796}",25,2,37.2666284768225,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.5, 'e': 0.2155057879166419}",25,0,34.05928799218904,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.5, 'e': 0.21529028212872525}",20,3,1.921080520569934,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1536,False,"{'a': 0.5, 'e': 0.21507499184659654}",20,11,4.110411714317555,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1537,False,"{'a': 0.5, 'e': 0.21485991685474995}",25,17,14.827974002199275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.5, 'e': 0.2146450569378952}",20,10,17.06250421098107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.5, 'e': 0.21443041188095732}",20,16,7.045999383235705,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.5, 'e': 0.21421598146907636}",20,0,1.2393201103101024,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1541,False,"{'a': 0.5, 'e': 0.21400176548760727}",20,15,3.0285068295874167,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.5, 'e': 0.21378776372211966}",20,5,-7.668093909748724,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1543,False,"{'a': 0.5, 'e': 0.21357397595839755}",20,5,28.25571284220966,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.5, 'e': 0.21336040198243916}",25,0,10.4107037079348,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1545,False,"{'a': 0.5, 'e': 0.21314704158045672}",30,10,34.40944676762602,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.5, 'e': 0.21293389453887626}",20,10,-3.8014674293425785,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1547,False,"{'a': 0.5, 'e': 0.21272096064433738}",20,13,-13.261242833000953,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1548,False,"{'a': 0.5, 'e': 0.21250823968369303}",25,3,-8.23311603189416,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1549,False,"{'a': 0.5, 'e': 0.21229573144400934}",30,19,7.134345464318404,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.5, 'e': 0.21208343571256533}",20,0,22.585772978387922,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1551,False,"{'a': 0.5, 'e': 0.21187135227685275}",30,16,23.341011084719447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.5, 'e': 0.2116594809245759}",30,7,42.5173969606009,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.5, 'e': 0.21144782144365132}",30,13,-21.663758593299082,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1554,False,"{'a': 0.5, 'e': 0.21123637362220768}",20,4,9.187837491644439,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1555,False,"{'a': 0.5, 'e': 0.21102513724858546}",30,20,18.460268074008777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.5, 'e': 0.21081411211133688}",25,20,10.546020414135688,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.5, 'e': 0.21060329799922556}",20,6,-2.3317942070808355,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1558,False,"{'a': 0.5, 'e': 0.21039269470122635}",20,1,20.223785152956616,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.5, 'e': 0.21018230200652513}",25,16,4.202869909793634,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'a': 0.5, 'e': 0.2099721197045186}",20,14,12.42703991035406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.5, 'e': 0.20976214758481407}",20,16,4.8889987314127925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.5, 'e': 0.20955238543722926}",25,0,-14.839517687774782,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1563,False,"{'a': 0.5, 'e': 0.20934283305179202}",20,15,7.710878020748611,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.5, 'e': 0.20913349021874023}",30,19,19.261790437885683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.5, 'e': 0.2089243567285215}",25,18,14.721227517625449,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.5, 'e': 0.20871543237179296}",30,19,19.52930999401123,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.5, 'e': 0.20850671693942116}",35,18,24.498434144309044,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.5, 'e': 0.20829821022248174}",35,17,-31.77418545800245,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1569,False,"{'a': 0.5, 'e': 0.20808991201225926}",25,11,26.166890837458155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.5, 'e': 0.207881822100247}",35,15,-39.85272092015225,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
1571,False,"{'a': 0.5, 'e': 0.20767394027814676}",20,14,9.920666016257591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.5, 'e': 0.2074662663378686}",20,11,-14.35311737428067,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1573,False,"{'a': 0.5, 'e': 0.20725880007153075}",20,11,2.8091596534107444,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1574,False,"{'a': 0.5, 'e': 0.20705154127145922}",20,11,-1.3817361482987036,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1575,False,"{'a': 0.5, 'e': 0.20684448973018776}",25,15,18.545351261133355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.5, 'e': 0.20663764524045758}",25,15,18.36905803525354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.5, 'e': 0.20643100759521713}",25,13,19.490186316087772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.5, 'e': 0.20622457658762192}",25,10,-27.45219331008859,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1579,False,"{'a': 0.5, 'e': 0.2060183520110343}",25,5,-18.818820544438314,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1580,False,"{'a': 0.5, 'e': 0.20581233365902327}",25,17,6.392483355045189,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1581,False,"{'a': 0.5, 'e': 0.20560652132536425}",25,11,18.580974545563212,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.5, 'e': 0.20540091480403888}",25,10,0.85560409528985,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1583,False,"{'a': 0.5, 'e': 0.20519551388923485}",20,16,7.499045137261074,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.5, 'e': 0.20499031837534562}",30,20,20.78300784761966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.5, 'e': 0.20478532805697028}",20,13,7.401253854269639,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.5, 'e': 0.2045805427289133}",30,0,2.4084874500340008,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
1587,False,"{'a': 0.5, 'e': 0.20437596218618437}",30,0,-11.116113174569337,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1588,False,"{'a': 0.5, 'e': 0.2041715862239982}",35,19,-19.0876213029557,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1589,False,"{'a': 0.5, 'e': 0.2039674146377742}",20,10,-1.1730194393005902,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.5, 'e': 0.20376344722313644}",20,0,-12.895763864750329,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1591,False,"{'a': 0.5, 'e': 0.2035596837759133}",25,17,16.424827840974253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.5, 'e': 0.20335612409213738}",30,10,-38.72192782482377,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1593,False,"{'a': 0.5, 'e': 0.20315276796804524}",20,2,29.115248767266003,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.5, 'e': 0.2029496152000772}",20,0,19.672728180353413,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1595,False,"{'a': 0.5, 'e': 0.20274666558487714}",30,18,12.322565989183673,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.5, 'e': 0.20254391891929227}",25,17,-37.85024014438101,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1597,False,"{'a': 0.5, 'e': 0.20234137500037297}",20,13,11.784680150192756,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.5, 'e': 0.20213903362537258}",30,16,1.07905889529036,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1599,False,"{'a': 0.5, 'e': 0.2019368945917472}",20,1,6.985778956244407,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1600,False,"{'a': 0.5, 'e': 0.20173495769715546}",20,10,4.977845352923271,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.5, 'e': 0.2015332227394583}",20,12,15.884033358922514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.5, 'e': 0.20133168951671884}",20,3,-5.616323646294705,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1603,False,"{'a': 0.5, 'e': 0.20113035782720212}",30,15,13.11214573666207,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'a': 0.5, 'e': 0.20092922746937492}",20,6,-68.98072923090508,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1605,False,"{'a': 0.5, 'e': 0.20072829824190555}",20,0,-8.198469474754361,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1606,False,"{'a': 0.5, 'e': 0.20052756994366364}",25,13,15.937350517337958,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.5, 'e': 0.20032704237371998}",30,20,11.530207052762519,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.5, 'e': 0.20012671533134627}",20,0,-3.182489133211173,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1609,False,"{'a': 0.5, 'e': 0.19992658861601492}",20,15,10.14123371375129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.5, 'e': 0.19972666202739892}",20,0,19.237734314838132,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1611,False,"{'a': 0.5, 'e': 0.19952693536537153}",25,17,18.587153289066094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.5, 'e': 0.19932740843000615}",25,15,16.572516117004533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.5, 'e': 0.19912808102157614}",35,23,-27.804729419840033,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1614,False,"{'a': 0.5, 'e': 0.19892895294055457}",20,9,21.83771845148508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.5, 'e': 0.19873002398761402}",20,7,-19.206258658665263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1616,False,"{'a': 0.5, 'e': 0.1985312939636264}",25,18,13.02449851525372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.5, 'e': 0.19833276266966277}",30,14,19.733281660841453,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.5, 'e': 0.1981344299069931}",20,6,-12.283204509107856,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1619,False,"{'a': 0.5, 'e': 0.1979362954770861}",30,13,8.432065080499463,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1620,False,"{'a': 0.5, 'e': 0.197738359181609}",30,20,21.90679321402679,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.5, 'e': 0.1975406208224274}",25,8,6.248666455208877,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1622,False,"{'a': 0.5, 'e': 0.197343080201605}",25,2,15.57983288494512,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.5, 'e': 0.19714573712140337}",25,12,17.879812292520594,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.5, 'e': 0.19694859138428197}",25,0,11.176161182162604,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1625,False,"{'a': 0.5, 'e': 0.1967516427928977}",20,3,17.000898223525816,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.5, 'e': 0.1965548911501048}",20,13,14.09353935436553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.5, 'e': 0.19635833625895469}",20,0,-70.49962091367244,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1628,False,"{'a': 0.5, 'e': 0.19616197792269574}",30,12,29.464415765502284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.5, 'e': 0.19596581594477305}",25,12,13.238054432609857,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1630,False,"{'a': 0.5, 'e': 0.19576985012882828}",25,1,25.082267235408516,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1631,False,"{'a': 0.5, 'e': 0.19557408027869944}",25,3,26.43987960128374,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1632,False,"{'a': 0.5, 'e': 0.19537850619842073}",30,12,18.497076060667403,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1633,False,"{'a': 0.5, 'e': 0.19518312769222232}",30,13,28.860319767552777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.5, 'e': 0.19498794456453009}",25,13,18.62071016189307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.5, 'e': 0.19479295661996557}",20,0,11.656694145898935,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1636,False,"{'a': 0.5, 'e': 0.1945981636633456}",25,11,11.446642773812341,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1637,False,"{'a': 0.5, 'e': 0.19440356549968224}",25,9,22.083416473500865,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.5, 'e': 0.19420916193418256}",25,18,15.169160571752943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.5, 'e': 0.19401495277224837}",25,4,5.041284472879486,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1640,False,"{'a': 0.5, 'e': 0.19382093781947612}",25,12,23.351661638711228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.5, 'e': 0.19362711688165665}",20,5,-5.6729071647812255,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1642,False,"{'a': 0.5, 'e': 0.193433489764775}",30,16,24.05053909600473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.5, 'e': 0.19324005627501023}",25,16,13.773219620760885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.5, 'e': 0.1930468162187352}",20,10,17.338375492347478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.5, 'e': 0.19285376940251647}",20,7,-13.984914393336815,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1646,False,"{'a': 0.5, 'e': 0.19266091563311397}",25,8,-0.7300558566770183,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1647,False,"{'a': 0.5, 'e': 0.19246825471748086}",20,12,1.8858579923195746,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1648,False,"{'a': 0.5, 'e': 0.1922757864627634}",20,11,16.32253743675614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.5, 'e': 0.1920835106763006}",20,3,27.93836485721229,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.5, 'e': 0.19189142716562432}",20,9,1.544900894872167,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.5, 'e': 0.1916995357384587}",20,8,25.25255769083007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.5, 'e': 0.19150783620272022}",30,22,11.977300013528417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.5, 'e': 0.1913163283665175}",20,16,10.89288073641596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.5, 'e': 0.19112501203815097}",20,0,-51.67509346617772,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1655,False,"{'a': 0.5, 'e': 0.1909338870261128}",20,3,14.039623057981474,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1656,False,"{'a': 0.5, 'e': 0.19074295313908668}",20,13,1.9589204781906218,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1657,False,"{'a': 0.5, 'e': 0.1905522101859476}",20,7,-29.778120836001026,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1658,False,"{'a': 0.5, 'e': 0.19036165797576166}",20,2,16.564702772374584,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1659,False,"{'a': 0.5, 'e': 0.1901712963177859}",20,7,10.061085330873485,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.5, 'e': 0.1899811250214681}",30,12,-9.82424580241702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1661,False,"{'a': 0.5, 'e': 0.18979114389644663}",20,3,21.588788492973755,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.5, 'e': 0.1896013527525502}",25,5,31.102780175311295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.5, 'e': 0.18941175139979763}",30,17,19.923598116337708,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.5, 'e': 0.18922233964839782}",30,4,-24.830490702775588,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
1665,False,"{'a': 0.5, 'e': 0.18903311730874942}",20,12,17.48725469902908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.5, 'e': 0.18884408419144066}",25,1,38.78793581171475,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.5, 'e': 0.1886552401072492}",25,7,24.175828395352447,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1668,False,"{'a': 0.5, 'e': 0.18846658486714196}",20,7,20.856239983780874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.5, 'e': 0.1882781182822748}",20,11,1.865241498509608,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.5, 'e': 0.18808984016399252}",20,5,-24.85884737818647,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1671,False,"{'a': 0.5, 'e': 0.18790175032382853}",30,12,18.682073209397725,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1672,False,"{'a': 0.5, 'e': 0.1877138485735047}",20,5,29.086888936514992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.5, 'e': 0.1875261347249312}",25,0,-60.95558208880333,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1674,False,"{'a': 0.5, 'e': 0.1873386085902063}",20,0,-6.067623949488702,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1675,False,"{'a': 0.5, 'e': 0.18715126998161608}",30,13,26.073767877223396,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.5, 'e': 0.18696411871163446}",20,12,-25.144718385416024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1677,False,"{'a': 0.5, 'e': 0.18677715459292282}",30,17,-12.285901912569333,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1678,False,"{'a': 0.5, 'e': 0.1865903774383299}",25,19,8.628547930357351,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.5, 'e': 0.18640378706089158}",30,15,13.826024415507675,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1680,False,"{'a': 0.5, 'e': 0.1862173832738307}",30,18,20.940990744861104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.5, 'e': 0.18603116589055688}",20,16,9.078873418512044,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.5, 'e': 0.18584513472466632}",20,7,22.0044491894283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.5, 'e': 0.18565928958994166}",25,16,18.30202528880344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.5, 'e': 0.18547363030035172}",35,24,18.816305540775897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.5, 'e': 0.18528815667005136}",20,12,12.932993566597535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.5, 'e': 0.1851028685133813}",35,8,-8.901452270393795,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
1687,False,"{'a': 0.5, 'e': 0.18491776564486792}",30,12,-15.645116605423667,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1688,False,"{'a': 0.5, 'e': 0.18473284787922306}",30,24,13.256086106352651,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.5, 'e': 0.18454811503134383}",20,13,7.316970184213599,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.5, 'e': 0.18436356691631248}",20,0,27.818404500316205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1691,False,"{'a': 0.5, 'e': 0.18417920334939616}",20,4,26.744797975475077,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.5, 'e': 0.18399502414604677}",20,11,15.825880311335826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.5, 'e': 0.18381102912190073}",25,15,14.650424491101504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.5, 'e': 0.18362721809277882}",25,11,29.202736941578536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.5, 'e': 0.18344359087468604}",20,7,20.87225973039287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.5, 'e': 0.18326014728381135}",25,6,-4.40411150360999,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1697,False,"{'a': 0.5, 'e': 0.18307688713652753}",20,16,8.219590850036392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.5, 'e': 0.182893810249391}",20,0,28.89396265079547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1699,False,"{'a': 0.5, 'e': 0.1827109164391416}",20,0,-33.578410452959886,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1700,False,"{'a': 0.5, 'e': 0.18252820552270246}",30,8,-38.33640431919034,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
1701,False,"{'a': 0.5, 'e': 0.18234567731717977}",30,12,11.029436080441714,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1702,False,"{'a': 0.5, 'e': 0.1821633316398626}",30,22,16.405848291100654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.5, 'e': 0.18198116830822272}",25,15,16.763530105397454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.5, 'e': 0.1817991871399145}",20,0,22.763410872569743,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1705,False,"{'a': 0.5, 'e': 0.18161738795277457}",30,23,14.181425821731825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.5, 'e': 0.1814357705648218}",20,0,-20.045750682061517,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1707,False,"{'a': 0.5, 'e': 0.18125433479425698}",30,20,14.585265897247869,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.18107308045946272}",35,23,-4.707671003709528,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1709,False,"{'a': 0.5, 'e': 0.18089200737900324}",25,0,-3.0362174262410715,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1710,False,"{'a': 0.5, 'e': 0.18071111537162424}",20,9,0.40212345598409116,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 0.1805304042562526}",20,11,-16.43623847037619,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
